,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,auc,avg_node_degree,degree_null_auc,is_immune
GO:0061082,GO:0061082,myeloid leukocyte cytokine production,2/93,28/18722,0.008483946,0.122674213,0.104657588,CD74/DDX21,2,0.448844884,9.092242669,0.475247525,1
GO:1902624,GO:1902624,positive regulation of neutrophil migration,2/93,28/18722,0.008483946,0.122674213,0.104657588,CD74/RAC1,2,0.653465347,18.64872793,0.787128713,1
GO:0061572,GO:0061572,actin filament bundle organization,4/93,161/18722,0.008505916,0.122674213,0.104657588,STMN1/S100A10/RAC1/PFN1,4,0.932659933,17.7744565,0.717171717,0
GO:0002709,GO:0002709,regulation of T cell mediated immunity,3/93,85/18722,0.0087372,0.12281163,0.104774823,FBXO38/HLA-DRA/HLA-DRB1,3,0.75,15.46651487,0.59,1
GO:1903362,GO:1903362,regulation of cellular protein catabolic process,5/93,255/18722,0.008864078,0.12281163,0.104774823,HSPA1B/ZFAND2A/GNA12/CDK2/ANXA2,5,0.43877551,7.915233289,0.375510204,0
GO:0002700,GO:0002700,regulation of production of molecular mediator of immune response,4/93,164/18722,0.009062092,0.12281163,0.104774823,NDFIP1/CD74/DDX21/SCIMP,4,0.784511785,6.390642102,0.368686869,1
GO:2000058,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,4/93,164/18722,0.009062092,0.12281163,0.104774823,HSPA1B/ZFAND2A/GNA12/CDK2,4,0.457912458,4.01187488,0.244949495,0
GO:0001916,GO:0001916,positive regulation of T cell mediated cytotoxicity,2/93,29/18722,0.009083141,0.12281163,0.104774823,HLA-DRA/HLA-DRB1,2,0.98019802,22.01794935,0.831683168,1
GO:0032366,GO:0032366,intracellular sterol transport,2/93,29/18722,0.009083141,0.12281163,0.104774823,NPC2/ANXA2,2,0.95049505,23.55957972,0.905940594,0
GO:0032367,GO:0032367,intracellular cholesterol transport,2/93,29/18722,0.009083141,0.12281163,0.104774823,NPC2/ANXA2,2,0.95049505,23.55957972,0.905940594,0
GO:1902175,GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,2/93,29/18722,0.009083141,0.12281163,0.104774823,MCL1/SOD2,2,0.323432343,14.85996951,0.633663366,0
GO:1903902,GO:1903902,positive regulation of viral life cycle,2/93,29/18722,0.009083141,0.12281163,0.104774823,CD74/HLA-DRB1,2,0.99009901,18.02561745,0.757425743,0
GO:0006260,GO:0006260,DNA replication,5/93,260/18722,0.009589191,0.127616817,0.108874294,S100A11/RAC1/DDX21/CDK2/DUT,5,0.340136054,10.98815138,0.457142857,0
GO:0031110,GO:0031110,regulation of microtubule polymerization or depolymerization,3/93,88/18722,0.009604425,0.127616817,0.108874294,STMN1/HSPA1B/RAC1,3,0.276666667,10.69621659,0.51,0
GO:0030204,GO:0030204,chondroitin sulfate metabolic process,2/93,30/18722,0.009700713,0.127616817,0.108874294,CHST12/SPOCK2,2,0.00660066,7.054337929,0.485148515,0
GO:1903019,GO:1903019,negative regulation of glycoprotein metabolic process,2/93,30/18722,0.009700713,0.127616817,0.108874294,HBEGF/CST3,2,0.693069307,16.55973648,0.752475248,0
GO:0002706,GO:0002706,regulation of lymphocyte mediated immunity,4/93,168/18722,0.0098399,0.127721902,0.108963945,NDFIP1/FBXO38/HLA-DRA/HLA-DRB1,4,0.501683502,12.48561804,0.505050505,1
GO:0002822,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,4/93,168/18722,0.0098399,0.127721902,0.108963945,NDFIP1/FBXO38/HLA-DRA/HLA-DRB1,4,0.750841751,12.48561804,0.505050505,1
GO:1903706,GO:1903706,regulation of hemopoiesis,6/93,367/18722,0.009950671,0.128304346,0.109460848,NDFIP1/CD74/HSPA1B/HLA-DRA/HLA-DRB1/FOS,6,0.673539519,13.31556884,0.60652921,1
GO:0002828,GO:0002828,regulation of type 2 immune response,2/93,31/18722,0.010336472,0.131536667,0.112218453,NDFIP1/CD74,2,0.521452145,9.276806588,0.49009901,1
GO:0045066,GO:0045066,regulatory T cell differentiation,2/93,31/18722,0.010336472,0.131536667,0.112218453,HLA-DRA/HLA-DRB1,2,0.98019802,22.01794935,0.831683168,1
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,6/93,371/18722,0.010458985,0.132146975,0.112739127,NDFIP1/CD74/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1,6,0.891752577,12.93963705,0.62371134,0
GO:0045582,GO:0045582,positive regulation of T cell differentiation,3/93,91/18722,0.010520175,0.132146975,0.112739127,CD74/HLA-DRA/HLA-DRB1,3,0.99,19.68219477,0.8,1
GO:0002221,GO:0002221,pattern recognition receptor signaling pathway,4/93,172/18722,0.010659912,0.133043906,0.11350433,CTSS/CD14/HSPA1B/SCIMP,4,0.417508418,12.82612082,0.575757576,1
GO:0043372,GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",2/93,32/18722,0.010990223,0.134578393,0.114813453,HLA-DRA/HLA-DRB1,2,0.98019802,22.01794935,0.831683168,1
GO:0051497,GO:0051497,negative regulation of stress fiber assembly,2/93,32/18722,0.010990223,0.134578393,0.114813453,STMN1/PFN1,2,0.339933993,13.29331062,0.584158416,0
GO:0090022,GO:0090022,regulation of neutrophil chemotaxis,2/93,32/18722,0.010990223,0.134578393,0.114813453,CD74/RAC1,2,0.653465347,18.64872793,0.787128713,1
GO:0045619,GO:0045619,regulation of lymphocyte differentiation,4/93,174/18722,0.011086005,0.134902821,0.115090234,NDFIP1/CD74/HLA-DRA/HLA-DRB1,4,0.98989899,15.64737797,0.664141414,1
GO:0001738,GO:0001738,morphogenesis of a polarized epithelium,3/93,94/18722,0.011484944,0.135960966,0.115992974,ACTB/RAC1/MLLT3,3,0.68,15.94188175,0.643333333,0
GO:0030316,GO:0030316,osteoclast differentiation,3/93,94/18722,0.011484944,0.135960966,0.115992974,CSF1R/FOS/ANXA2,3,0.703333333,15.24322171,0.733333333,1
GO:0050728,GO:0050728,negative regulation of inflammatory response,4/93,176/18722,0.011522955,0.135960966,0.115992974,NDFIP1/HLA-DRB1/RORA/CST7,4,0.956228956,9.455621195,0.5,0
GO:0031116,GO:0031116,positive regulation of microtubule polymerization,2/93,33/18722,0.011661778,0.135960966,0.115992974,HSPA1B/RAC1,2,0.207920792,13.30554136,0.579207921,0
GO:0150117,GO:0150117,positive regulation of cell-substrate junction organization,2/93,33/18722,0.011661778,0.135960966,0.115992974,S100A10/RAC1,2,0.877887789,22.25560238,0.841584158,0
GO:1901099,GO:1901099,negative regulation of signal transduction in absence of ligand,2/93,33/18722,0.011661778,0.135960966,0.115992974,MCL1/HSPA1B,2,0.940594059,4.189132845,0.301980198,0
GO:2001240,GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,2/93,33/18722,0.011661778,0.135960966,0.115992974,MCL1/HSPA1B,2,0.940594059,4.189132845,0.301980198,0
GO:1902903,GO:1902903,regulation of supramolecular fiber organization,6/93,382/18722,0.011951934,0.137912823,0.117658171,STMN1/S100A10/HSPA1B/PFDN6/RAC1/PFN1,6,0.486254296,13.0425066,0.554982818,0
GO:0009266,GO:0009266,response to temperature stimulus,4/93,178/18722,0.011970861,0.137912823,0.117658171,CD14/HSPA1B/SOD2/FOS,4,0.929292929,16.9437296,0.727272727,0
GO:0002718,GO:0002718,regulation of cytokine production involved in immune response,3/93,96/18722,0.012155574,0.139217077,0.118770874,CD74/DDX21/SCIMP,3,0.64,7.339880285,0.41,1
GO:0051085,GO:0051085,chaperone cofactor-dependent protein refolding,2/93,34/18722,0.012350946,0.140627443,0.119974106,CD74/HSPA1B,2,0.052805281,9.667499048,0.51980198,0
GO:1902105,GO:1902105,regulation of leukocyte differentiation,5/93,279/18722,0.012717433,0.143768073,0.122653486,NDFIP1/CD74/HLA-DRA/HLA-DRB1/FOS,5,0.56462585,15.11382011,0.665306122,1
GO:0002367,GO:0002367,cytokine production involved in immune response,3/93,98/18722,0.012848302,0.143768073,0.122653486,CD74/DDX21/SCIMP,3,0.64,7.339880285,0.41,1
GO:2001243,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,3/93,98/18722,0.012848302,0.143768073,0.122653486,MCL1/CD74/SOD2,3,0.306666667,14.91020821,0.666666667,0
GO:0032232,GO:0032232,negative regulation of actin filament bundle assembly,2/93,35/18722,0.013057541,0.144449052,0.123234452,STMN1/PFN1,2,0.339933993,13.29331062,0.584158416,0
GO:0050654,GO:0050654,chondroitin sulfate proteoglycan metabolic process,2/93,35/18722,0.013057541,0.144449052,0.123234452,CHST12/SPOCK2,2,0.01320132,7.054337929,0.485148515,0
GO:0002819,GO:0002819,regulation of adaptive immune response,4/93,183/18722,0.013139178,0.144530959,0.123304329,NDFIP1/FBXO38/HLA-DRA/HLA-DRB1,4,0.501683502,12.48561804,0.505050505,1
GO:0045807,GO:0045807,positive regulation of endocytosis,3/93,100/18722,0.013563235,0.146624809,0.125090665,CD14/CD63/ANXA2,3,0.813333333,24.39144688,0.936666667,0
GO:0022409,GO:0022409,positive regulation of cell-cell adhesion,5/93,284/18722,0.013643277,0.146624809,0.125090665,CD74/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1,5,1,14.81897896,0.697959184,0
GO:0010762,GO:0010762,regulation of fibroblast migration,2/93,36/18722,0.013781377,0.146624809,0.125090665,GNA12/RAC1,2,0.627062706,14.6099212,0.668316832,0
GO:0035774,GO:0035774,positive regulation of insulin secretion involved in cellular response to glucose stimulus,2/93,36/18722,0.013781377,0.146624809,0.125090665,HLA-DRB1/RAC1,2,0.712871287,21.66365976,0.816831683,0
GO:0042092,GO:0042092,type 2 immune response,2/93,36/18722,0.013781377,0.146624809,0.125090665,NDFIP1/CD74,2,0.498349835,9.276806588,0.49009901,1
GO:0070897,GO:0070897,transcription preinitiation complex assembly,2/93,36/18722,0.013781377,0.146624809,0.125090665,TAF7/GTF2A2,2,0.904290429,3.694034826,0.247524752,0
GO:0002695,GO:0002695,negative regulation of leukocyte activation,4/93,187/18722,0.014124519,0.148067594,0.126321555,NDFIP1/CD74/HLA-DRB1/CST7,4,0.936026936,11.77484847,0.580808081,1
GO:0061136,GO:0061136,regulation of proteasomal protein catabolic process,4/93,187/18722,0.014124519,0.148067594,0.126321555,HSPA1B/ZFAND2A/GNA12/CDK2,4,0.457912458,4.01187488,0.244949495,0
GO:0006672,GO:0006672,ceramide metabolic process,3/93,102/18722,0.014300469,0.148067594,0.126321555,ELOVL1/B4GALT3/ORMDL2,3,0.41,5.422812939,0.363333333,0
GO:0032677,GO:0032677,regulation of interleukin-8 production,3/93,102/18722,0.014300469,0.148067594,0.126321555,CD14/CD74/HSPA1B,3,0.25,14.71334318,0.663333333,0
GO:0035710,GO:0035710,"CD4-positive, alpha-beta T cell activation",3/93,102/18722,0.014300469,0.148067594,0.126321555,HLA-DRA/HLA-DRB1/RORA,3,0.973333333,16.58989174,0.693333333,1
GO:0031112,GO:0031112,positive regulation of microtubule polymerization or depolymerization,2/93,37/18722,0.014522267,0.148067594,0.126321555,HSPA1B/RAC1,2,0.207920792,13.30554136,0.579207921,0
GO:0045730,GO:0045730,respiratory burst,2/93,37/18722,0.014522267,0.148067594,0.126321555,CD52/RAC1,2,0.524752475,15.18370296,0.707920792,0
GO:0030148,GO:0030148,sphingolipid biosynthetic process,3/93,103/18722,0.014677476,0.148067594,0.126321555,ELOVL1/B4GALT3/ORMDL2,3,0.41,5.422812939,0.363333333,0
GO:0030593,GO:0030593,neutrophil chemotaxis,3/93,103/18722,0.014677476,0.148067594,0.126321555,FCER1G/CD74/RAC1,3,0.706666667,21.66392615,0.86,1
GO:0032637,GO:0032637,interleukin-8 production,3/93,103/18722,0.014677476,0.148067594,0.126321555,CD14/CD74/HSPA1B,3,0.25,14.71334318,0.663333333,0
GO:0032963,GO:0032963,collagen metabolic process,3/93,104/18722,0.01506009,0.150369208,0.12828514,CTSS/MMP19/CST3,3,0.743333333,17.42349326,0.776666667,0
GO:0045621,GO:0045621,positive regulation of lymphocyte differentiation,3/93,104/18722,0.01506009,0.150369208,0.12828514,CD74/HLA-DRA/HLA-DRB1,3,0.99,19.68219477,0.8,1
GO:0042116,GO:0042116,macrophage activation,3/93,106/18722,0.015842177,0.15474294,0.132016521,CD74/RORA/CST7,3,0.91,9.416564524,0.563333333,1
GO:0071887,GO:0071887,leukocyte apoptotic process,3/93,106/18722,0.015842177,0.15474294,0.132016521,CD74/TCP1/RPS6,3,0.156666667,10.84090912,0.55,0
GO:0001914,GO:0001914,regulation of T cell mediated cytotoxicity,2/93,39/18722,0.016054481,0.15474294,0.132016521,HLA-DRA/HLA-DRB1,2,0.98019802,22.01794935,0.831683168,1
GO:0002347,GO:0002347,response to tumor cell,2/93,39/18722,0.016054481,0.15474294,0.132016521,FBXO38/HLA-DRB1,2,0.415841584,11.7020976,0.445544554,0
GO:0045622,GO:0045622,regulation of T-helper cell differentiation,2/93,39/18722,0.016054481,0.15474294,0.132016521,HLA-DRA/HLA-DRB1,2,0.98019802,22.01794935,0.831683168,1
GO:0051084,GO:0051084,'de novo' posttranslational protein folding,2/93,39/18722,0.016054481,0.15474294,0.132016521,CD74/HSPA1B,2,0.056105611,9.667499048,0.51980198,0
GO:2000516,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",2/93,39/18722,0.016054481,0.15474294,0.132016521,HLA-DRA/HLA-DRB1,2,0.98019802,22.01794935,0.831683168,1
GO:0002824,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,3/93,107/18722,0.016241666,0.155775977,0.132897841,FBXO38/HLA-DRA/HLA-DRB1,3,0.75,15.46651487,0.59,1
GO:0031032,GO:0031032,actomyosin structure organization,4/93,196/18722,0.016509999,0.157573369,0.134431258,STMN1/S100A10/RAC1/PFN1,4,0.771043771,17.7744565,0.717171717,0
GO:0002456,GO:0002456,T cell mediated immunity,3/93,109/18722,0.017057575,0.161899928,0.138122394,FBXO38/HLA-DRA/HLA-DRB1,3,0.75,15.46651487,0.59,1
GO:0030198,GO:0030198,extracellular matrix organization,5/93,301/18722,0.017129628,0.161899928,0.138122394,CTSS/SPOCK2/MMP19/ANXA2/CST3,5,0.789115646,16.87535405,0.769387755,0
GO:0043062,GO:0043062,extracellular structure organization,5/93,302/18722,0.017351468,0.163204388,0.139235274,CTSS/SPOCK2/MMP19/ANXA2/CST3,5,0.673469388,16.87535405,0.769387755,0
GO:0048259,GO:0048259,regulation of receptor-mediated endocytosis,3/93,110/18722,0.017474008,0.163250796,0.139274866,RAC1/CD63/ANXA2,3,0.85,23.55202648,0.903333333,0
GO:1900026,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,2/93,41/18722,0.017652731,0.163250796,0.139274866,S100A10/RAC1,2,0.877887789,22.25560238,0.841584158,0
GO:1902622,GO:1902622,regulation of neutrophil migration,2/93,41/18722,0.017652731,0.163250796,0.139274866,CD74/RAC1,2,0.633663366,18.64872793,0.787128713,1
GO:0045229,GO:0045229,external encapsulating structure organization,5/93,304/18722,0.017800866,0.163250796,0.139274866,CTSS/SPOCK2/MMP19/ANXA2/CST3,5,0.673469388,16.87535405,0.769387755,0
GO:0006403,GO:0006403,RNA localization,4/93,201/18722,0.017938112,0.163250796,0.139274866,TCP1/MRPL18/QKI/SARNP,4,0.872053872,3.74478526,0.25,0
GO:0034329,GO:0034329,cell junction assembly,6/93,420/18722,0.018265554,0.163250796,0.139274866,S100A10/RAB13/ACTB/RAC1/SPOCK2/RAP1B,6,0.711340206,15.44594988,0.687285223,0
GO:0002821,GO:0002821,positive regulation of adaptive immune response,3/93,112/18722,0.018323862,0.163250796,0.139274866,FBXO38/HLA-DRA/HLA-DRB1,3,0.75,15.46651487,0.59,1
GO:0046632,GO:0046632,alpha-beta T cell differentiation,3/93,112/18722,0.018323862,0.163250796,0.139274866,HLA-DRA/HLA-DRB1/RORA,3,0.973333333,16.58989174,0.693333333,1
GO:0009124,GO:0009124,nucleoside monophosphate biosynthetic process,2/93,42/18722,0.018476173,0.163250796,0.139274866,DUT/APRT,2,0.95049505,5.273658095,0.381188119,0
GO:0046596,GO:0046596,regulation of viral entry into host cell,2/93,42/18722,0.018476173,0.163250796,0.139274866,CD74/HLA-DRB1,2,0.99009901,18.02561745,0.757425743,0
GO:0051602,GO:0051602,response to electrical stimulus,2/93,42/18722,0.018476173,0.163250796,0.139274866,CD14/SOD2,2,0.881188119,25.23550862,0.96039604,0
GO:1902895,GO:1902895,positive regulation of pri-miRNA transcription by RNA polymerase II,2/93,42/18722,0.018476173,0.163250796,0.139274866,NR3C1/FOS,2,0.445544554,9.378848451,0.53960396,0
GO:0006643,GO:0006643,membrane lipid metabolic process,4/93,203/18722,0.018530265,0.163250796,0.139274866,ELOVL1/B4GALT3/PSAP/ORMDL2,4,0.430976431,9.959930656,0.5,0
GO:0051701,GO:0051701,biological process involved in interaction with host,4/93,203/18722,0.018530265,0.163250796,0.139274866,CD74/HSPA1B/HLA-DRB1/TCP1,4,0.925925926,10.88248525,0.51010101,0
GO:0002708,GO:0002708,positive regulation of lymphocyte mediated immunity,3/93,113/18722,0.018757293,0.164506531,0.140346177,FBXO38/HLA-DRA/HLA-DRB1,3,0.75,15.46651487,0.59,1
GO:0070372,GO:0070372,regulation of ERK1 and ERK2 cascade,5/93,309/18722,0.018958002,0.164944965,0.14072022,CSF1R/CD74/HLA-DRB1/RAP1B/SCIMP,5,0.901360544,10.66112348,0.548979592,0
GO:0006458,GO:0006458,'de novo' protein folding,2/93,43/18722,0.019315589,0.164944965,0.14072022,CD74/HSPA1B,2,0.056105611,9.667499048,0.51980198,0
GO:0032365,GO:0032365,intracellular lipid transport,2/93,43/18722,0.019315589,0.164944965,0.14072022,NPC2/ANXA2,2,0.96039604,23.55957972,0.905940594,0
GO:0034142,GO:0034142,toll-like receptor 4 signaling pathway,2/93,43/18722,0.019315589,0.164944965,0.14072022,CD14/SCIMP,2,0.204620462,14.32009348,0.613861386,1
GO:1904706,GO:1904706,negative regulation of vascular associated smooth muscle cell proliferation,2/93,43/18722,0.019315589,0.164944965,0.14072022,SOD2/GNA12,2,0.577557756,16.29952898,0.732673267,0
GO:2001239,GO:2001239,regulation of extrinsic apoptotic signaling pathway in absence of ligand,2/93,43/18722,0.019315589,0.164944965,0.14072022,MCL1/HSPA1B,2,0.940594059,4.189132845,0.301980198,0
GO:0097178,GO:0097178,ruffle assembly,2/93,44/18722,0.020170805,0.17149588,0.146309031,RAC1/PFN1,2,0.874587459,21.69791222,0.821782178,0
GO:1902905,GO:1902905,positive regulation of supramolecular fiber organization,4/93,209/18722,0.020379268,0.172514933,0.14717842,S100A10/HSPA1B/RAC1/PFN1,4,0.609427609,17.48614286,0.702020202,0
GO:0002702,GO:0002702,positive regulation of production of molecular mediator of immune response,3/93,117/18722,0.020547811,0.172957907,0.147556337,CD74/DDX21/SCIMP,3,0.64,7.339880285,0.41,1
GO:0002685,GO:0002685,regulation of leukocyte migration,4/93,210/18722,0.020698096,0.172957907,0.147556337,CSF1R/CD74/GPSM3/RAC1,4,0.737373737,13.88828359,0.712121212,1
GO:0050866,GO:0050866,negative regulation of cell activation,4/93,210/18722,0.020698096,0.172957907,0.147556337,NDFIP1/CD74/HLA-DRB1/CST7,4,0.936026936,11.77484847,0.580808081,0
GO:0030100,GO:0030100,regulation of endocytosis,4/93,211/18722,0.021019989,0.174332269,0.148728852,CD14/RAC1/CD63/ANXA2,4,0.851851852,23.86527772,0.919191919,0
GO:0008631,GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,2/93,45/18722,0.021041645,0.174332269,0.148728852,MCL1/SOD2,2,0.323432343,14.85996951,0.633663366,0
GO:0070661,GO:0070661,leukocyte proliferation,5/93,318/18722,0.021163964,0.174602701,0.148959567,NDFIP1/CSF1R/CD74/HLA-DRB1/RPS6,5,0.506802721,12.63464402,0.626530612,0
GO:0002224,GO:0002224,toll-like receptor signaling pathway,3/93,121/18722,0.022429328,0.184261192,0.157199557,CTSS/CD14/SCIMP,3,0.673333333,15.66005694,0.663333333,1
GO:0010761,GO:0010761,fibroblast migration,2/93,47/18722,0.022829512,0.185118,0.15793053,GNA12/RAC1,2,0.650165017,14.6099212,0.668316832,0
GO:0031109,GO:0031109,microtubule polymerization or depolymerization,3/93,122/18722,0.022913938,0.185118,0.15793053,STMN1/HSPA1B/RAC1,3,0.276666667,10.69621659,0.51,0
GO:0050868,GO:0050868,negative regulation of T cell activation,3/93,122/18722,0.022913938,0.185118,0.15793053,NDFIP1/CD74/HLA-DRB1,3,0.78,13.19805415,0.59,1
GO:1990266,GO:1990266,neutrophil migration,3/93,122/18722,0.022913938,0.185118,0.15793053,FCER1G/CD74/RAC1,3,0.706666667,21.66392615,0.86,1
GO:0007596,GO:0007596,blood coagulation,4/93,217/18722,0.023016115,0.185175109,0.157979251,FCER1G/GNA12/ACTB/ANXA2,4,0.781144781,20.01081972,0.805555556,0
GO:0010811,GO:0010811,positive regulation of cell-substrate adhesion,3/93,123/18722,0.023404241,0.18752287,0.159982207,S100A10/RAC1/SPOCK2,3,0.656666667,17.6962761,0.76,0
GO:0097529,GO:0097529,myeloid leukocyte migration,4/93,220/18722,0.024056105,0.189088603,0.161317987,FCER1G/CSF1R/CD74/RAC1,4,0.734006734,18.55329699,0.808080808,1
GO:0022407,GO:0022407,regulation of cell-cell adhesion,6/93,448/18722,0.02417652,0.189088603,0.161317987,NDFIP1/CD74/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1,6,0.891752577,12.93963705,0.62371134,0
GO:0070371,GO:0070371,ERK1 and ERK2 cascade,5/93,330/18722,0.024357614,0.189088603,0.161317987,CSF1R/CD74/HLA-DRB1/RAP1B/SCIMP,5,0.976190476,10.66112348,0.548979592,0
GO:1903050,GO:1903050,regulation of proteolysis involved in cellular protein catabolic process,4/93,221/18722,0.02440902,0.189088603,0.161317987,HSPA1B/ZFAND2A/GNA12/CDK2,4,0.457912458,4.01187488,0.244949495,0
GO:0019216,GO:0019216,regulation of lipid metabolic process,5/93,331/18722,0.024637022,0.189088603,0.161317987,CD74/PSAP/ORMDL2/NPC2/RORA,5,0.693877551,14.90515611,0.691836735,0
GO:0001913,GO:0001913,T cell mediated cytotoxicity,2/93,49/18722,0.024677824,0.189088603,0.161317987,HLA-DRA/HLA-DRB1,2,0.98019802,22.01794935,0.831683168,1
GO:0009409,GO:0009409,response to cold,2/93,49/18722,0.024677824,0.189088603,0.161317987,SOD2/FOS,2,0.722772277,19.32278725,0.816831683,0
GO:0030225,GO:0030225,macrophage differentiation,2/93,49/18722,0.024677824,0.189088603,0.161317987,CSF1R/HLA-DRB1,2,0.567656766,15.13097939,0.712871287,1
GO:0052372,GO:0052372,modulation by symbiont of entry into host,2/93,49/18722,0.024677824,0.189088603,0.161317987,CD74/HLA-DRB1,2,0.99009901,18.02561745,0.757425743,0
GO:0007599,GO:0007599,hemostasis,4/93,222/18722,0.024765071,0.189088603,0.161317987,FCER1G/GNA12/ACTB/ANXA2,4,0.764309764,20.01081972,0.805555556,0
GO:0015931,GO:0015931,nucleobase-containing compound transport,4/93,222/18722,0.024765071,0.189088603,0.161317987,SLC35A4/MRPL18/QKI/SARNP,4,0.851851852,3.476514164,0.20959596,0
